material_id,formula_pretty,band_gap,MagpieData mean MendeleevNumber,MagpieData range MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mean Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean CovalentRadius,MagpieData range CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mean NsValence,MagpieData range NsValence,MagpieData avg_dev NsValence,MagpieData mean NpValence,MagpieData range NpValence,MagpieData avg_dev NpValence,MagpieData mean NdValence,MagpieData range NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData range NfValence,MagpieData avg_dev NfValence,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,max ionic char,avg ionic char,band center
mp-1330276,MgCoAsO5,0.8832000000000001,80.625,29.0,8.8125,2.82125,2.13,0.7734375,89.5,75.0,29.375,2.0,0.0,0.0,2.875,4.0,1.4375,2.125,10.0,3.1875,0.0,0.0,0.0,2.0,2.875,2.125,0.0,0.2857142857142857,0.4107142857142857,0.30357142857142855,0.0,0.6783286799695526,0.1184561675336807,6.174849398538826
mp-776207,CeNiO3,1.011699999999999,67.4,72.0,23.52,2.6700000000000004,2.32,0.9239999999999998,105.2,138.0,47.04,2.0,0.0,0.0,2.4,4.0,1.9200000000000004,1.8,8.0,2.48,0.2,1.0,0.32,2.0,2.4,1.8,0.2,0.3125,0.37499999999999994,0.28125,0.03125,0.7396165690769709,0.14769481297161766,5.641133862024779
mp-18545,CsV3(SeO6)2,2.3398,75.83333333333333,84.0,17.81481481481482,2.8922222222222222,2.65,0.7303703703703703,96.38888888888889,178.0,40.51851851851851,1.9444444444444444,1.0,0.1049382716049383,3.111111111111111,4.0,1.382716049382716,1.6111111111111112,10.0,2.3271604938271606,0.0,0.0,0.0,1.9444444444444444,3.111111111111111,1.6111111111111112,0.0,0.29166666666666663,0.4666666666666667,0.24166666666666667,0.0,0.8272007909708047,0.11442740897809668,6.063417529665157
mp-1039742,NaMg30BiO32,3.4241,76.75,85.0,10.5390625,2.38015625,2.51,1.05984375,104.0,100.0,38.0,1.984375,1.0,0.03076171875,2.046875,4.0,1.98291015625,0.15625,10.0,0.3076171875,0.21875,14.0,0.4306640625,1.984375,2.046875,0.15625,0.21875,0.450354609929078,0.4645390070921986,0.03546099290780142,0.04964539007092199,0.792997622442975,0.16946161250622513,5.3503255263396765
mp-770649,Li5NbO5,2.9815,44.27272727272727,86.0,39.33884297520661,2.1545454545454543,2.46,1.168595041322314,103.0909090909091,98.0,33.71900826446281,1.4545454545454546,1.0,0.4958677685950414,1.8181818181818181,4.0,1.9834710743801651,0.36363636363636365,4.0,0.6611570247933884,0.0,0.0,0.0,1.4545454545454546,1.8181818181818181,0.36363636363636365,0.0,0.4,0.5,0.1,0.0,0.7797297329475583,0.18848425999377894,4.666193922192935
mp-1218127,Tl32Si8O37,0.7955000000000001,81.49350649350649,11.0,5.291954798448304,2.5236363636363635,1.8199999999999998,0.8806611570247934,103.50649350649351,79.0,36.04520155169506,2.0,0.0,0.0,2.5454545454545454,3.0,1.3978748524203068,4.1558441558441555,10.0,4.857480182155507,5.818181818181818,14.0,6.800472255017709,2.0,2.5454545454545454,4.1558441558441555,5.818181818181818,0.1377459749552773,0.17531305903398928,0.28622540250447226,0.4007155635062612,0.5631214324667777,0.135621317628443,5.004855309117467
mp-553895,SrV4(Bi3O10)2,2.891999999999999,78.96774193548387,79.0,13.086368366285118,2.851290322580645,2.49,0.7596253902185225,97.25806451612904,129.0,40.33298647242456,2.0,0.0,0.0,3.161290322580645,4.0,1.0822060353798126,2.3225806451612905,10.0,3.1467221644120706,2.7096774193548385,14.0,4.370447450572321,2.0,3.161290322580645,2.3225806451612905,2.7096774193548385,0.1962025316455696,0.310126582278481,0.2278481012658228,0.26582278481012656,0.7877573323062756,0.11532356541784823,5.916843220409822
mp-30325,In2(Se2O5)3,3.5380000000000003,86.47826086956522,14.0,1.9962192816635151,3.0634782608695654,1.66,0.49111531190926266,86.69565217391305,76.0,26.99432892249527,2.0,0.0,0.0,3.739130434782609,3.0,0.4763705103969753,3.4782608695652173,10.0,4.536862003780719,0.0,0.0,0.0,2.0,3.739130434782609,3.4782608695652173,0.0,0.2169811320754717,0.4056603773584906,0.3773584905660377,0.0,0.4978718936931531,0.061924141323721454,6.532346273970026
mp-1203398,Ta4Ag2O11,2.3939999999999992,75.23529411764706,39.0,15.224913494809691,2.8058823529411763,1.94,0.8206228373702422,99.76470588235294,104.0,43.6955017301038,1.8823529411764706,1.0,0.20761245674740486,2.588235294117647,4.0,1.8269896193771626,1.8823529411764706,10.0,2.4359861591695497,3.2941176470588234,14.0,5.038062283737025,1.8823529411764706,2.588235294117647,1.8823529411764706,3.2941176470588234,0.1951219512195122,0.2682926829268293,0.1951219512195122,0.34146341463414637,0.6097235715364788,0.1271556114738523,6.139846316528311
mp-3974,Ba5B4O11,3.7594000000000003,64.5,78.0,27.75,2.5225,2.55,1.00925,106.85,149.0,54.075,2.0,0.0,0.0,2.4,4.0,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.8032113561415081,0.16712893078496788,5.1995370082625065
mp-756124,TbCrO3,2.4854,67.8,58.0,23.04,2.6380000000000003,2.23,0.9623999999999999,106.2,128.0,48.239999999999995,1.8,1.0,0.31999999999999995,2.4,4.0,1.9200000000000004,1.0,5.0,1.6,1.8,9.0,2.88,1.8,2.4,1.0,1.8,0.2571428571428572,0.34285714285714286,0.14285714285714285,0.2571428571428572,0.7456133690005962,0.15814269714087575,5.511230674550553
mp-1222009,MgMnB2O5,3.3863,77.66666666666667,35.0,10.37037037037037,2.6822222222222223,2.13,0.8419753086419752,86.44444444444444,75.0,23.80246913580247,2.0,0.0,0.0,2.4444444444444446,4.0,1.728395061728395,0.5555555555555556,5.0,0.9876543209876544,0.0,0.0,0.0,2.0,2.4444444444444446,0.5555555555555556,0.0,0.4,0.48888888888888893,0.11111111111111112,0.0,0.6783286799695526,0.13084667956394727,5.701448377671073
mp-1172462,Cr2(SiO4)3,0.5603,80.94117647058823,38.0,8.553633217993081,2.9588235294117644,1.78,0.6793079584775088,82.52941176470588,73.0,23.33564013840831,1.8823529411764706,1.0,0.20761245674740486,3.176470588235294,4.0,1.1626297577854672,0.5882352941176471,5.0,1.0380622837370244,0.0,0.0,0.0,1.8823529411764706,3.176470588235294,0.5882352941176471,0.0,0.3333333333333333,0.5624999999999999,0.10416666666666666,0.0,0.5471072787601053,0.1014476168532377,6.398942423806806
mp-1094015,ZrIn2O5,1.5216999999999992,78.625,43.0,10.46875,2.76125,2.11,0.8484375,98.625,109.0,40.78125,2.0,0.0,0.0,2.75,4.0,1.5625,2.75,10.0,3.625,0.0,0.0,0.0,2.0,2.75,2.75,0.0,0.26666666666666666,0.36666666666666664,0.36666666666666664,0.0,0.6714364484660806,0.1317911093053834,5.4658695955301875
mp-8727,Ba4PtO6,1.8103999999999991,56.45454545454545,78.0,34.51239669421488,2.4072727272727272,2.55,1.1266115702479338,126.54545454545455,149.0,66.0495867768595,1.9090909090909092,1.0,0.16528925619834703,2.1818181818181817,4.0,1.9834710743801656,0.8181818181818182,9.0,1.487603305785124,1.2727272727272727,14.0,2.3140495867768593,1.9090909090909092,2.1818181818181817,0.8181818181818182,1.2727272727272727,0.3088235294117647,0.3529411764705882,0.1323529411764706,0.20588235294117646,0.8032113561415081,0.1861437277991524,5.034844198903557
mp-1208759,Sr2NdTaO6,3.700799999999999,60.5,79.0,31.8,2.518,2.49,1.1064,115.7,135.0,59.64000000000001,2.0,0.0,0.0,2.4,4.0,1.9200000000000004,0.3,3.0,0.54,1.8,14.0,2.88,2.0,2.4,0.3,1.8,0.3076923076923077,0.3692307692307692,0.04615384615384615,0.27692307692307694,0.7877573323062756,0.17708141511326742,5.339055402047396
mp-1120820,Li2Fe4O7,1.319999999999999,63.92307692307692,86.0,24.85207100591716,2.566153846153846,2.46,0.9410650887573964,95.84615384615384,66.0,32.142011834319526,1.8461538461538463,1.0,0.26035502958579876,2.1538461538461537,4.0,1.9881656804733727,1.8461538461538463,6.0,2.556213017751479,0.0,0.0,0.0,1.8461538461538463,2.1538461538461537,1.8461538461538463,0.0,0.31578947368421056,0.3684210526315789,0.31578947368421056,0.0,0.7797297329475583,0.15143224975376918,5.398622570827366
mp-25576,Li(MoO2)2,1.4741,64.14285714285714,86.0,26.122448979591837,2.7228571428571433,2.46,0.8195918367346938,100.0,88.0,38.857142857142854,1.5714285714285714,1.0,0.489795918367347,2.2857142857142856,4.0,1.959183673469388,1.4285714285714286,5.0,2.0408163265306123,0.0,0.0,0.0,1.5714285714285714,2.2857142857142856,1.4285714285714286,0.0,0.2972972972972973,0.4324324324324324,0.2702702702702703,0.0,0.7797297329475583,0.13052114868147274,5.4838754892416635
mp-1206880,Li2HgO2,1.1767,49.4,86.0,38.720000000000006,2.168,2.46,1.0176,104.0,66.0,30.4,1.6,1.0,0.48,1.6,4.0,1.9200000000000004,2.0,10.0,3.2,2.8,14.0,4.4799999999999995,1.6,1.6,2.0,2.8,0.2,0.2,0.25,0.35,0.7797297329475583,0.17544099513245856,4.848325516839681
mp-1196419,Ta3Bi7O18,2.6388,82.57142857142857,39.0,7.408163265306124,2.8771428571428572,1.94,0.723673469387755,97.64285714285714,104.0,40.68367346938775,2.0,0.0,0.0,3.3214285714285716,4.0,0.8724489795918368,2.8214285714285716,10.0,3.6275510204081636,5.0,14.0,6.428571428571429,2.0,3.3214285714285716,2.8214285714285716,5.0,0.15217391304347827,0.25271739130434784,0.21467391304347827,0.3804347826086957,0.6097235715364788,0.10738212081366358,6.072153706299698
mp-22408,CoO,0.5880000000000001,72.5,29.0,14.5,2.66,1.56,0.78,96.0,60.0,30.0,2.0,0.0,0.0,2.0,4.0,2.0,3.5,7.0,3.5,0.0,0.0,0.0,2.0,2.0,3.5,0.0,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.0,0.45577907367479265,0.11394476841869816,5.674652066990413
mp-1220113,NdY3Zr4O14,0.6442,65.86363636363636,75.0,26.900826446280995,2.649090909090909,2.3,1.006611570247934,108.86363636363636,135.0,54.55371900826446,2.0,0.0,0.0,2.5454545454545454,4.0,1.8512396694214877,0.5,2.0,0.6818181818181818,0.18181818181818182,4.0,0.34710743801652894,2.0,2.5454545454545454,0.5,0.18181818181818182,0.38260869565217387,0.4869565217391304,0.09565217391304347,0.034782608695652174,0.7335317021864758,0.16052960483163964,5.620717914765566
mp-1035119,BaMg14CoO16,2.6511,75.34375,78.0,11.65625,2.3796875,2.55,1.0603124999999998,105.34375,149.0,39.34375,2.0,0.0,0.0,2.0,4.0,2.0,0.21875,7.0,0.423828125,0.0,0.0,0.0,2.0,2.0,0.21875,0.0,0.4740740740740741,0.4740740740740741,0.05185185185185185,0.0,0.8032113561415081,0.16992476893205713,5.327993671659744
mp-17290,LiSbWO6,2.3233,73.22222222222223,86.0,20.98765432098765,2.8922222222222222,2.46,0.7303703703703703,91.66666666666667,96.0,34.22222222222222,1.8888888888888888,1.0,0.1975308641975309,3.0,4.0,1.3333333333333333,1.5555555555555556,10.0,2.419753086419753,1.5555555555555556,14.0,2.765432098765432,1.8888888888888888,3.0,1.5555555555555556,1.5555555555555556,0.2361111111111111,0.375,0.19444444444444445,0.19444444444444445,0.7797297329475583,0.11291273968072535,6.10568064932307
mp-1517204,Sr2DyNbO6,2.8969,61.6,79.0,30.479999999999997,2.536,2.49,1.0848,114.2,129.0,57.84000000000001,1.9,1.0,0.18000000000000008,2.4,4.0,1.9200000000000004,0.4,4.0,0.7200000000000001,1.0,10.0,1.8,1.9,2.4,0.4,1.0,0.3333333333333333,0.42105263157894735,0.07017543859649122,0.17543859649122806,0.7877573323062756,0.17401325184286853,5.336835467655967
mp-13194,PrSbO4,2.2095000000000002,75.0,70.0,19.333333333333332,2.823333333333333,2.31,0.8222222222222224,101.0,137.0,46.666666666666664,2.0,0.0,0.0,3.1666666666666665,4.0,1.1111111111111112,1.6666666666666667,10.0,2.777777777777778,0.5,3.0,0.8333333333333334,2.0,3.1666666666666665,1.6666666666666667,0.5,0.27272727272727276,0.4318181818181818,0.2272727272727273,0.06818181818181819,0.7365851201998697,0.12970540364847605,6.006057527172289
mp-2230112,Na2MgW4O13,1.8534000000000002,70.35,85.0,21.645000000000003,2.8665,2.51,0.74555,98.95,100.0,42.835,1.9,1.0,0.18000000000000008,2.6,4.0,1.8200000000000003,0.8,4.0,1.28,2.8,14.0,4.4799999999999995,1.9,2.6,0.8,2.8,0.2345679012345679,0.3209876543209877,0.09876543209876544,0.345679012345679,0.792997622442975,0.11706287514680178,5.935187289992805
mp-1043064,Zn3Fe4(WO4)6,1.5262,76.24324324324324,36.0,13.954711468224984,2.945675675675676,1.79,0.6412856099342585,93.24324324324324,96.0,35.34258582907231,2.0,0.0,0.0,2.5945945945945947,4.0,1.8232286340394446,2.108108108108108,10.0,2.7348429510591674,2.27027027027027,14.0,3.8042366691015346,2.0,2.5945945945945947,2.108108108108108,2.27027027027027,0.22289156626506024,0.2891566265060241,0.23493975903614453,0.25301204819277107,0.5511313621135028,0.09185099614896015,6.21381138787731
mp-556157,LiTl3(MoO4)2,3.8133,73.21428571428571,86.0,16.94897959183674,2.6914285714285713,2.46,0.8555102040816326,99.92857142857143,88.0,38.775510204081634,1.7857142857142858,1.0,0.33673469387755095,2.5,4.0,1.7142857142857142,2.857142857142857,10.0,3.673469387755102,3.0,14.0,4.714285714285714,1.7857142857142858,2.5,2.857142857142857,3.0,0.17605633802816903,0.24647887323943662,0.28169014084507044,0.29577464788732394,0.7797297329475583,0.1348565075761057,5.334814469251531
mp-28456,Sn15Os3O14,1.5083,80.90625,30.0,5.33203125,2.63,1.48,0.70875,107.53125,78.0,36.33984375,2.0,0.0,0.0,2.6875,4.0,1.1484375,5.25,10.0,4.59375,1.3125,14.0,2.37890625,2.0,2.6875,5.25,1.3125,0.17777777777777778,0.2388888888888889,0.4666666666666667,0.11666666666666667,0.4216638471290559,0.10019207557590915,5.52199641212554
mp-560921,NaAlAs2O7,2.7304,77.45454545454545,85.0,14.52892561983471,2.816363636363636,2.51,0.7937190082644627,89.72727272727273,100.0,30.198347107438018,1.9090909090909092,1.0,0.16528925619834703,3.1818181818181817,4.0,1.0413223140495869,1.8181818181818181,10.0,2.975206611570248,0.0,0.0,0.0,1.9090909090909092,3.1818181818181817,1.8181818181818181,0.0,0.27631578947368424,0.4605263157894737,0.2631578947368421,0.0,0.792997622442975,0.12412332873504059,5.9913693607240095
mp-626620,RbHO,3.3341,61.0,88.0,38.0,2.1533333333333333,2.62,0.888888888888889,105.66666666666667,189.0,76.22222222222223,1.3333333333333333,1.0,0.4444444444444444,1.3333333333333333,4.0,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.8202341305415322,0.16868597138268407,5.015467726681746
mp-985608,Nd2O5,2.8438,67.57142857142857,68.0,27.755102040816325,2.782857142857143,2.3,0.9387755102040816,104.57142857142857,135.0,55.10204081632652,2.0,0.0,0.0,2.857142857142857,4.0,1.6326530612244896,0.0,0.0,0.0,1.1428571428571428,4.0,1.6326530612244896,2.0,2.857142857142857,0.0,1.1428571428571428,0.3333333333333333,0.4761904761904762,0.0,0.19047619047619047,0.7335317021864758,0.14970034738499507,5.806461334948386
mp-1033898,Mg14CrBO16,1.0544,77.03125,38.0,9.96875,2.40875,2.13,1.03125,101.65625,75.0,36.759765625,1.96875,1.0,0.060546875,2.03125,4.0,1.96875,0.15625,5.0,0.302734375,0.0,0.0,0.0,1.96875,2.03125,0.15625,0.0,0.47368421052631576,0.48872180451127817,0.03759398496240601,0.0,0.6783286799695526,0.16513796096009947,5.383471460112173
mp-27556,CsNbO3,3.3517,62.6,82.0,29.279999999999994,2.5420000000000003,2.65,1.0776,121.2,178.0,66.24000000000001,1.6,1.0,0.48,2.4,4.0,1.9200000000000004,0.8,4.0,1.28,0.0,0.0,0.0,1.6,2.4,0.8,0.0,0.33333333333333337,0.5,0.16666666666666669,0.0,0.8272007909708047,0.1738404949312122,5.137656644982805
mp-1042875,MnAs2O7,0.5803,82.9,35.0,6.179999999999995,2.9989999999999997,1.89,0.6174000000000002,83.9,73.0,25.060000000000002,2.0,0.0,0.0,3.4,4.0,0.8400000000000001,2.5,10.0,3.5,0.0,0.0,0.0,2.0,3.4,2.5,0.0,0.2531645569620253,0.430379746835443,0.3164556962025316,0.0,0.5905846039144353,0.08909396676164735,6.549841135257479
mp-1224627,GdY(WO4)3,3.2727,72.70588235294117,75.0,20.179930795847753,2.987058823529412,2.24,0.6394463667820068,97.88235294117646,130.0,45.01038062283737,2.0,0.0,0.0,2.823529411764706,4.0,1.6608996539792387,0.8235294117647058,4.0,1.1626297577854672,2.8823529411764706,14.0,4.408304498269896,2.0,2.823529411764706,0.8235294117647058,2.8823529411764706,0.23448275862068965,0.33103448275862074,0.09655172413793103,0.33793103448275863,0.7147530549426948,0.09644204180737598,6.22022924779099
mp-762679,V(TeO3)4,1.0937000000000001,85.29411764705883,44.0,4.6228373702422125,3.0182352941176473,1.81,0.5954325259515569,88.05882352941177,87.0,31.141868512110733,2.0,0.0,0.0,3.764705882352941,4.0,0.44290657439446374,2.5294117647058822,10.0,3.570934256055363,0.0,0.0,0.0,2.0,3.764705882352941,2.5294117647058822,0.0,0.24113475177304963,0.4539007092198581,0.30496453900709214,0.0,0.5591387152201337,0.08403023932135914,6.703824945393149
mp-1195016,BaTe4O9,3.1536,82.28571428571429,81.0,10.469387755102035,2.875,2.55,0.7264285714285713,97.21428571428571,149.0,40.132653061224495,2.0,0.0,0.0,3.7142857142857144,4.0,0.5306122448979591,2.857142857142857,10.0,4.081632653061225,0.0,0.0,0.0,2.0,3.7142857142857144,2.857142857142857,0.0,0.23333333333333334,0.43333333333333335,0.33333333333333337,0.0,0.8032113561415081,0.10956674961237294,6.396006545483625
mp-1035067,Mg14CdCoO16,2.773799999999999,77.25,29.0,9.75,2.4046875,2.13,1.0353124999999999,103.125,78.0,37.125,2.0,0.0,0.0,2.0,4.0,2.0,0.53125,10.0,0.99609375,0.0,0.0,0.0,2.0,2.0,0.53125,0.0,0.4413793103448276,0.4413793103448276,0.11724137931034483,0.0,0.6783286799695526,0.16542476767774286,5.414977706728116
mp-1219885,Pr2VFeO6,1.113499999999999,65.7,70.0,25.56,2.636,2.31,0.9648,108.7,137.0,51.24000000000001,2.0,0.0,0.0,2.4,4.0,1.9200000000000004,0.9,6.0,1.44,0.6,3.0,0.9599999999999997,2.0,2.4,0.9,0.6,0.3389830508474576,0.4067796610169491,0.15254237288135591,0.10169491525423728,0.7365851201998697,0.15417098948497324,5.472422863412527
mp-504539,CaLu2O4,3.9013,62.42857142857143,80.0,28.081632653061224,2.4714285714285715,2.44,1.106938775510204,116.28571428571429,121.0,57.46938775510204,2.0,0.0,0.0,2.2857142857142856,4.0,1.959183673469388,0.2857142857142857,1.0,0.40816326530612246,4.0,14.0,5.714285714285714,2.0,2.2857142857142856,0.2857142857142857,4.0,0.23333333333333334,0.26666666666666666,0.03333333333333333,0.4666666666666667,0.7742664595807831,0.17690050460882487,5.082555300393401
mp-1078209,LiLa2FeO6,0.754699999999999,60.4,86.0,31.920000000000005,2.565,2.46,1.05,107.0,141.0,49.2,1.9,1.0,0.18000000000000008,2.4,4.0,1.9200000000000004,0.8,6.0,1.12,0.0,0.0,0.0,1.9,2.4,0.8,0.0,0.37254901960784315,0.47058823529411764,0.15686274509803924,0.0,0.7797297329475583,0.1690917426539463,5.385969427561122
mp-754326,NaAgO2,0.5911000000000001,60.25,85.0,29.125,2.435,2.51,1.005,110.75,100.0,44.75,1.5,1.0,0.5,2.0,4.0,2.0,2.5,10.0,3.75,0.0,0.0,0.0,1.5,2.0,2.5,0.0,0.25,0.3333333333333333,0.4166666666666667,0.0,0.792997622442975,0.1672607412708722,5.175564791979635
mp-1228564,Ba2Si3GeO10,4.1604,75.0625,78.0,16.515625,2.743125,2.55,0.87109375,96.4375,149.0,38.046875,2.0,0.0,0.0,3.0,4.0,1.25,0.625,10.0,1.171875,0.0,0.0,0.0,2.0,3.0,0.625,0.0,0.35555555555555557,0.5333333333333333,0.1111111111111111,0.0,0.8032113561415081,0.13821490984531082,5.891882158348915
mp-1217549,TbInGe2O7,2.7325,79.18181818181819,58.0,9.950413223140494,2.826363636363636,2.23,0.7809917355371901,94.36363636363636,128.0,36.099173553719005,2.0,0.0,0.0,3.0,4.0,1.2727272727272727,2.727272727272727,10.0,3.966942148760331,0.8181818181818182,9.0,1.487603305785124,2.0,3.0,2.727272727272727,0.8181818181818182,0.23404255319148937,0.35106382978723405,0.3191489361702128,0.09574468085106384,0.7456133690005962,0.1224561707696118,5.861221360482376
mp-1221926,MnNb8(FeO8)3,2.3973,74.47222222222223,40.0,16.703703703703702,2.8444444444444446,1.89,0.7940740740740739,95.30555555555556,98.0,39.074074074074076,1.7777777777777777,1.0,0.34567901234567905,2.6666666666666665,4.0,1.7777777777777777,1.5277777777777777,6.0,2.037037037037037,0.0,0.0,0.0,1.7777777777777777,2.6666666666666665,1.5277777777777777,0.0,0.29767441860465116,0.44651162790697674,0.25581395348837205,0.0,0.5905846039144353,0.12232356027354185,6.035446990057402
mp-1038040,SrMg30MnO32,2.827,76.3125,79.0,10.6875,2.373125,2.49,1.066875,104.3125,129.0,38.3125,2.0,0.0,0.0,2.0,4.0,2.0,0.078125,5.0,0.15380859375,0.0,0.0,0.0,2.0,2.0,0.078125,0.0,0.4904214559386973,0.4904214559386973,0.019157088122605363,0.0,0.7877573323062756,0.17011080818198043,5.342715939452745
mp-2233097,MgV4SnO12,1.4647000000000001,76.44444444444444,41.0,14.469135802469136,2.837222222222222,2.13,0.8037037037037037,93.55555555555556,87.0,36.74074074074074,2.0,0.0,0.0,2.7777777777777777,4.0,1.6296296296296298,1.2222222222222223,10.0,1.7654320987654322,0.0,0.0,0.0,2.0,2.7777777777777777,1.2222222222222223,0.0,0.3333333333333333,0.46296296296296297,0.20370370370370372,0.0,0.6783286799695526,0.1245288210316342,5.97892348167102
mp-14322,Ba3Tm4O9,3.2767,59.875,78.0,30.515625,2.414375,2.55,1.153828125,124.9375,149.0,66.3046875,2.0,0.0,0.0,2.25,4.0,1.96875,0.0,0.0,0.0,3.25,13.0,4.875,2.0,2.25,0.0,3.25,0.26666666666666666,0.3,0.0,0.43333333333333335,0.8032113561415081,0.18443635481117077,5.070583230914302
mp-865758,YbGeO3,1.015699999999999,75.8,48.0,14.720000000000002,2.718,2.1799999999999997,0.8664000000000002,101.0,121.0,42.0,2.0,0.0,0.0,2.8,4.0,1.44,2.0,10.0,3.2,2.8,14.0,4.4799999999999995,2.0,2.8,2.0,2.8,0.20833333333333334,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.7456133690005962,0.14498238063761948,5.811170309085053
mp-769519,Li21(FeO4)4,1.425499999999999,39.829268292682926,86.0,39.7763236168947,2.0229268292682927,2.46,1.1060083283759665,104.1951219512195,66.0,29.810826888756694,1.4878048780487805,1.0,0.4997025580011898,1.5609756097560976,4.0,1.9036287923854849,0.5853658536585366,6.0,1.0565139797739442,0.0,0.0,0.0,1.4878048780487805,1.5609756097560976,0.5853658536585366,0.0,0.4093959731543624,0.42953020134228187,0.1610738255033557,0.0,0.7797297329475583,0.18226850029361902,4.427966833776548
mp-675266,Ca3(HO3)2,2.9383,66.0909090909091,85.0,32.23140495867768,2.549090909090909,2.44,0.9719008264462811,89.63636363636364,145.0,47.10743801652893,1.8181818181818181,1.0,0.2975206611570248,2.1818181818181817,4.0,1.9834710743801656,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,2.1818181818181817,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.7742664595807831,0.1618217352638414,5.847866545735193
mp-1040085,NaLiMg30O31,2.542399999999999,75.23809523809524,86.0,11.575207860922145,2.3468253968253974,2.51,1.0758226253464347,104.28571428571429,100.0,37.678004535147394,1.9682539682539681,1.0,0.06147644242882349,1.9682539682539681,4.0,1.9994960947341898,0.0,0.0,0.0,0.0,0.0,0.0,1.9682539682539681,1.9682539682539681,0.0,0.0,0.5,0.5,0.0,0.0,0.792997622442975,0.17169822685028305,5.2947600166026945
mp-1042867,MgAs2WO7,2.7749,81.45454545454545,36.0,7.983471074380166,2.919090909090909,2.13,0.6629752066115703,91.18181818181819,96.0,32.049586776859506,2.0,0.0,0.0,3.090909090909091,4.0,1.1570247933884297,2.1818181818181817,10.0,3.173553719008265,1.2727272727272727,14.0,2.3140495867768593,2.0,3.090909090909091,2.1818181818181817,1.2727272727272727,0.23404255319148937,0.3617021276595745,0.2553191489361702,0.14893617021276595,0.6783286799695526,0.09675246645224243,6.333023842666433
mp-3919,KBO2,4.1255,62.25,84.0,29.625,2.435,2.62,1.005,104.75,137.0,49.125,1.75,1.0,0.375,2.25,4.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.25,0.0,0.0,0.4375,0.5625,0.0,0.0,0.8202341305415322,0.17037063513547537,4.9287948963838515
mp-1194831,MnB12(H5O12)2,4.6582,83.48936170212765,40.0,7.206880941602539,2.7785106382978726,1.89,0.6755636034404707,64.70212765957447,108.0,14.341330918967857,1.7872340425531914,1.0,0.3349932095971028,2.297872340425532,4.0,1.738343141693074,0.10638297872340426,5.0,0.20823902218198279,0.0,0.0,0.0,1.7872340425531914,2.297872340425532,0.10638297872340426,0.0,0.4263959390862944,0.5482233502538072,0.025380710659898477,0.0,0.5905846039144353,0.09271095418217098,6.363140305603839
mp-1203541,KGa(SeO3)2,3.2192,77.7,86.0,15.679999999999998,2.837,2.62,0.7236,96.1,137.0,36.12,1.9,1.0,0.18000000000000008,3.3,4.0,1.12,3.0,10.0,4.2,0.0,0.0,0.0,1.9,3.3,3.0,0.0,0.23170731707317074,0.4024390243902439,0.3658536585365854,0.0,0.8202341305415322,0.11515967866657616,5.869856296972569
mp-849313,Li2VCr2O6,1.320799999999999,60.72727272727273,86.0,28.661157024793386,2.5045454545454544,2.46,1.0204958677685951,98.45454545454545,87.0,35.404958677685954,1.6363636363636365,1.0,0.4628099173553718,2.1818181818181817,4.0,1.9834710743801656,1.1818181818181819,5.0,1.71900826446281,0.0,0.0,0.0,1.6363636363636365,2.1818181818181817,1.1818181818181819,0.0,0.32727272727272727,0.43636363636363634,0.2363636363636364,0.0,0.7797297329475583,0.16458245001255387,5.248869279772463
mp-626412,In(HO)3,3.1591,87.42857142857143,17.0,3.918367346938776,2.6714285714285717,1.66,0.6587755102040814,61.857142857142854,111.0,26.448979591836736,1.5714285714285714,1.0,0.489795918367347,1.8571428571428572,4.0,1.836734693877551,1.4285714285714286,10.0,2.4489795918367347,0.0,0.0,0.0,1.5714285714285714,1.8571428571428572,1.4285714285714286,0.0,0.3235294117647059,0.3823529411764706,0.29411764705882354,0.0,0.4978718936931531,0.09174101262584503,6.484585636468557
mp-1196872,Ba6Y2Co4O15,1.209299999999999,59.81481481481482,78.0,30.205761316872433,2.477777777777778,2.55,1.0691358024691358,117.18518518518519,149.0,56.8724279835391,2.0,0.0,0.0,2.2222222222222223,4.0,1.9753086419753085,1.1111111111111112,7.0,1.7448559670781894,0.0,0.0,0.0,2.0,2.2222222222222223,1.1111111111111112,0.0,0.375,0.4166666666666667,0.20833333333333334,0.0,0.8032113561415081,0.17455236909992625,5.175678355004401
